date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
1991-03-03,samantha,kaufman,5,187,130,57,delayed,ccu,del
1991-03-04,carlos,murillo,4,300,182,118,on-time,goi,amd
1991-03-05,kelly,ryan,8,147,135,12,delayed,ccu,goi
1991-03-06,beth,payne,6,89,47,42,delayed,bom,del
1991-03-07,jessica,hill,9,157,34,123,delayed,ccu,bom
1991-03-08,james,mason,4,202,38,164,on-time,trv,del
1991-03-09,regina,hammond,5,239,41,198,on-time,cok,ccu
1991-03-10,scott,norris,8,105,37,68,delayed,goi,hyd
1991-03-11,joseph,pugh,5,258,217,41,on-time,trv,maa
1991-03-12,erik,davis,5,127,48,79,delayed,amd,hyd
1991-03-13,stacy,watkins,6,65,65,0,delayed,amd,trv
1991-03-14,nicholas,camacho,7,62,52,10,on-time,goi,maa
1991-03-15,amanda,miller,9,156,82,74,delayed,hyd,cok
1991-03-16,tracy,obrien,5,243,167,76,on-time,ccu,hyd
1991-03-17,megan,wilcox,6,269,211,58,delayed,cok,del
1991-03-18,kara,wells,8,155,153,2,on-time,goi,trv
1991-03-19,daniel,jones,5,149,61,88,on-time,ccu,amd
1991-03-20,pamela,hall,9,70,58,12,on-time,bom,trv
1991-03-21,kevin,wade,9,262,78,184,delayed,hyd,cok
1991-03-22,johnny,hickman,9,204,184,20,delayed,bom,hyd
1991-03-23,jennifer,black,8,235,201,34,delayed,cok,ccu
1991-03-24,leslie,weber,6,127,31,96,delayed,ccu,bom
1991-03-25,amanda,dunn,9,243,152,91,delayed,trv,ccu
1991-03-26,james,bell,7,284,91,193,on-time,hyd,cok
1991-03-27,eileen,guerra,7,186,121,65,on-time,hyd,amd
1991-03-28,timothy,obrien,8,275,157,118,on-time,bom,goi
1991-03-29,ashley,knight,6,284,82,202,on-time,maa,cok
1991-03-30,lindsey,sweeney,4,194,86,108,delayed,del,maa
1991-03-31,michelle,garcia,8,289,243,46,on-time,blr,hyd
1991-04-01,connor,walker,6,108,78,30,delayed,cok,trv
1991-04-02,sandra,crawford,9,291,202,89,on-time,cok,goi
1991-04-03,michelle,hayes,7,93,75,18,delayed,blr,trv
1991-04-04,jennifer,west,7,97,37,60,delayed,bom,del
1991-04-05,andrea,nguyen,4,155,47,108,delayed,bom,ccu
1991-04-06,joshua,hinton,4,105,94,11,on-time,maa,del
1991-04-07,misty,austin,8,213,200,13,on-time,cok,del
1991-04-08,joseph,mcintyre,4,186,171,15,on-time,del,bom
1991-04-09,jacob,hess,8,234,100,134,on-time,del,trv
1991-04-10,wesley,porter,9,222,140,82,delayed,bom,blr
1991-04-11,rebecca,olson,8,88,45,43,delayed,trv,goi
1991-04-12,patricia,nicholson,6,258,120,138,on-time,amd,bom
1991-04-13,ronald,sanchez,6,295,237,58,on-time,trv,ccu
1991-04-14,eric,duffy,9,107,68,39,delayed,del,blr
1991-04-15,james,bennett,7,147,78,69,on-time,del,bom
1991-04-16,travis,richardson,9,93,40,53,on-time,amd,maa
1991-04-17,sean,guerra,8,300,78,222,delayed,ccu,hyd
1991-04-18,michelle,long,9,277,175,102,on-time,hyd,del
1991-04-19,angela,andrade,4,225,101,124,delayed,blr,amd
1991-04-20,carl,malone,4,296,136,160,delayed,amd,bom
1991-04-21,katrina,gomez,6,91,66,25,delayed,trv,amd
1991-04-22,heidi,davis,9,279,168,111,on-time,amd,blr
1991-04-23,antonio,west,9,235,50,185,on-time,del,blr
1991-04-24,kristy,gonzalez,7,109,39,70,on-time,trv,amd
1991-04-25,richard,miller,6,57,50,7,on-time,cok,goi
1991-04-26,lauren,rivera,5,141,100,41,on-time,amd,blr
1991-04-27,gabriel,white,9,199,199,0,on-time,bom,maa
1991-04-28,megan,miller,5,232,48,184,delayed,hyd,blr
1991-04-29,eric,richardson,7,232,230,2,delayed,amd,maa
1991-04-30,ryan,sanchez,6,77,35,42,delayed,hyd,goi
1991-05-01,joseph,armstrong,6,244,99,145,delayed,blr,bom
1991-05-02,amber,robinson,5,160,144,16,on-time,bom,del
1991-05-03,kevin,alexander,4,140,100,40,delayed,trv,maa
1991-05-04,mary,rodriguez,7,53,39,14,on-time,amd,bom
1991-05-05,karina,potter,9,280,173,107,delayed,trv,goi
1991-05-06,theodore,stafford,5,225,127,98,delayed,blr,maa
1991-05-07,mary,williams,6,118,93,25,delayed,bom,ccu
1991-05-08,christopher,sanders,7,120,83,37,on-time,cok,bom
1991-05-09,jonathan,clarke,6,114,61,53,on-time,trv,ccu
1991-05-10,anthony,freeman,7,77,38,39,on-time,del,cok
1991-05-11,patrick,sullivan,6,265,188,77,on-time,maa,goi
1991-05-12,christine,ortiz,6,160,64,96,on-time,maa,ccu
1991-05-13,brandi,ruiz,7,130,52,78,on-time,maa,hyd
1991-05-14,lori,reese,9,227,192,35,on-time,trv,ccu
1991-05-15,justin,roberts,6,146,65,81,on-time,maa,bom
1991-05-16,tracey,moss,8,101,99,2,delayed,goi,del
1991-05-17,william,munoz,9,168,83,85,on-time,hyd,bom
1991-05-18,christopher,bowers,7,222,157,65,delayed,hyd,ccu
1991-05-19,diana,thomas,6,218,69,149,on-time,amd,bom
1991-05-20,courtney,hawkins,7,203,152,51,on-time,goi,trv
1991-05-21,jared,woods,9,157,39,118,on-time,goi,bom
1991-05-22,jade,gallagher,4,246,93,153,on-time,blr,del
1991-05-23,kevin,barker,8,215,203,12,on-time,maa,cok
1991-05-24,christina,santiago,4,52,33,19,on-time,ccu,trv
1991-05-25,blake,burgess,9,182,172,10,delayed,cok,maa
1991-05-26,johnathan,garrett,7,168,158,10,delayed,maa,del
1991-05-27,ryan,payne,7,76,48,28,on-time,bom,blr
1991-05-28,courtney,gates,9,86,52,34,on-time,maa,goi
1991-05-29,jonathon,colon,5,183,153,30,on-time,cok,bom
1991-05-30,donald,hancock,7,234,208,26,on-time,maa,bom
1991-05-31,jamie,sullivan,6,61,37,24,delayed,maa,bom
1991-06-01,maria,stevens,9,254,72,182,delayed,goi,blr
1991-06-02,kyle,flynn,8,90,51,39,on-time,cok,ccu
1991-06-03,david,riley,7,211,77,134,delayed,amd,cok
1991-06-04,kimberly,garcia,4,238,187,51,delayed,cok,amd
1991-06-05,dale,olson,7,51,36,15,delayed,hyd,bom
1991-06-06,kayla,mayer,8,76,64,12,delayed,maa,amd
1991-06-07,john,hunter,5,167,59,108,on-time,cok,trv
1991-06-08,rebecca,gonzalez,9,130,106,24,on-time,trv,amd
1991-06-09,stephen,garcia,8,79,52,27,on-time,cok,blr
1991-06-10,karen,mitchell,9,230,106,124,delayed,blr,amd
1991-06-11,shane,bell,4,111,69,42,delayed,blr,amd
1991-06-12,anthony,wright,9,86,62,24,on-time,amd,blr
1991-06-13,michael,torres,8,148,84,64,delayed,cok,trv
1991-06-14,morgan,elliott,9,285,118,167,delayed,cok,hyd
1991-06-15,karen,goodwin,5,97,70,27,on-time,trv,del
1991-06-16,maria,holmes,6,293,34,259,on-time,blr,hyd
1991-06-17,leonard,hardy,7,296,288,8,on-time,amd,goi
1991-06-18,ryan,cox,7,231,143,88,on-time,blr,bom
1991-06-19,laura,campbell,8,57,55,2,delayed,hyd,del
1991-06-20,danielle,fields,6,107,98,9,on-time,blr,goi
1991-06-21,ryan,roth,8,240,227,13,on-time,goi,trv
1991-06-22,emily,burgess,4,196,59,137,on-time,goi,maa
1991-06-23,kelsey,rios,8,260,223,37,delayed,cok,trv
1991-06-24,joshua,donaldson,5,158,56,102,delayed,hyd,del
1991-06-25,diamond,walters,7,117,74,43,delayed,cok,bom
1991-06-26,kathryn,nelson,5,103,74,29,on-time,blr,ccu
1991-06-27,sara,murphy,5,258,82,176,delayed,trv,maa
1991-06-28,kristopher,carey,8,121,106,15,delayed,maa,hyd
1991-06-29,david,white,6,196,98,98,delayed,blr,cok
1991-06-30,michael,moss,4,120,113,7,delayed,blr,hyd
1991-07-01,renee,dennis,5,232,112,120,delayed,amd,goi
1991-07-02,stephanie,perez,5,197,191,6,on-time,amd,cok
1991-07-03,tyler,rogers,7,69,35,34,on-time,goi,hyd
1991-07-04,amanda,williams,9,289,218,71,on-time,cok,maa
1991-07-05,james,everett,8,50,32,18,on-time,maa,bom
1991-07-06,scott,wright,8,151,57,94,on-time,ccu,goi
1991-07-07,barbara,thomas,6,132,66,66,on-time,goi,blr
1991-07-08,derek,lewis,8,268,154,114,on-time,del,bom
1991-07-09,michael,johnson,4,210,147,63,delayed,bom,ccu
1991-07-10,victor,nielsen,7,166,30,136,on-time,ccu,blr
1991-07-11,nancy,moreno,9,127,50,77,on-time,bom,amd
1991-07-12,rhonda,esparza,6,71,53,18,delayed,del,cok
1991-07-13,chad,cabrera,9,128,122,6,delayed,amd,bom
1991-07-14,andrea,hurst,9,74,30,44,delayed,cok,bom
1991-07-15,glenn,richards,5,201,87,114,on-time,del,bom
1991-07-16,randall,barrett,9,137,134,3,delayed,amd,blr
1991-07-17,randall,maxwell,7,68,44,24,on-time,bom,blr
1991-07-18,kristen,torres,4,130,77,53,on-time,blr,cok
1991-07-19,paige,patterson,5,214,203,11,delayed,bom,trv
1991-07-20,jessica,payne,8,52,49,3,delayed,cok,maa
1991-07-21,andrea,glover,9,104,49,55,on-time,trv,cok
1991-07-22,amber,spencer,5,72,36,36,delayed,bom,cok
1991-07-23,kelly,lindsey,6,296,249,47,on-time,blr,hyd
1991-07-24,erin,clark,6,215,51,164,delayed,goi,hyd
1991-07-25,leah,herrera,9,56,51,5,on-time,ccu,trv
1991-07-26,stephanie,evans,8,180,78,102,on-time,hyd,del
1991-07-27,harry,jennings,5,176,128,48,delayed,ccu,goi
1991-07-28,martha,palmer,9,202,48,154,delayed,maa,amd
1991-07-29,jamie,roberts,5,149,140,9,on-time,maa,trv
1991-07-30,ashley,johnson,9,94,90,4,delayed,del,blr
1991-07-31,dennis,martinez,4,117,57,60,delayed,del,cok
1991-08-01,david,dunn,8,123,110,13,on-time,amd,cok
1991-08-02,robert,espinoza,4,213,167,46,delayed,hyd,bom
1991-08-03,robin,campbell,6,70,62,8,delayed,blr,trv
1991-08-04,kyle,williams,6,150,105,45,delayed,hyd,cok
1991-08-05,michelle,wallace,9,294,152,142,delayed,ccu,bom
1991-08-06,kenneth,kirby,7,79,59,20,delayed,hyd,blr
1991-08-07,richard,stevens,4,53,52,1,delayed,del,ccu
1991-08-08,charles,rodriguez,7,293,207,86,on-time,blr,amd
1991-08-09,kenneth,alvarez,5,241,229,12,on-time,bom,del
1991-08-10,gabriella,sawyer,6,256,139,117,on-time,goi,bom
1991-08-11,nathan,garcia,6,232,177,55,delayed,cok,goi
1991-08-12,patricia,miller,8,142,37,105,on-time,trv,blr
1991-08-13,teresa,rodriguez,6,90,46,44,delayed,trv,bom
1991-08-14,bianca,morse,5,239,160,79,delayed,del,bom
1991-08-15,leslie,duncan,5,61,60,1,on-time,amd,blr
1991-08-16,michael,hunter,5,288,48,240,on-time,ccu,amd
1991-08-17,lee,rodriguez,5,156,147,9,on-time,hyd,bom
1991-08-18,ashley,smith,8,145,45,100,delayed,blr,hyd
1991-08-19,nicholas,smith,8,61,55,6,delayed,cok,hyd
1991-08-20,melissa,gutierrez,6,133,41,92,on-time,del,amd
1991-08-21,alice,mason,5,124,102,22,on-time,trv,ccu
1991-08-22,mason,rodgers,7,144,105,39,on-time,ccu,trv
1991-08-23,ashley,ward,5,88,30,58,on-time,del,hyd
1991-08-24,deborah,wells,8,138,111,27,delayed,maa,del
1991-08-25,roger,hopkins,9,146,138,8,on-time,bom,hyd
1991-08-26,kenneth,richardson,8,110,83,27,on-time,del,ccu
1991-08-27,anthony,ball,9,121,41,80,delayed,ccu,trv
1991-08-28,christopher,owens,7,229,125,104,on-time,bom,blr
1991-08-29,michelle,craig,8,84,70,14,on-time,bom,del
1991-08-30,adam,smith,7,219,63,156,delayed,hyd,maa
1991-08-31,steven,stein,6,287,231,56,on-time,maa,goi
1991-09-01,wesley,vasquez,6,109,39,70,delayed,blr,bom
1991-09-02,edward,jordan,5,77,40,37,on-time,cok,maa
1991-09-03,michelle,hernandez,7,80,64,16,on-time,ccu,goi
1991-09-04,scott,lewis,6,168,97,71,delayed,bom,ccu
1991-09-05,regina,meyer,9,127,120,7,delayed,ccu,amd
1991-09-06,jim,maldonado,5,73,45,28,on-time,amd,trv
1991-09-07,spencer,roberts,4,223,106,117,on-time,blr,del
1991-09-08,jamie,peters,7,268,145,123,delayed,bom,goi
1991-09-09,stephen,mcmahon,4,255,233,22,delayed,bom,del
1991-09-10,lori,spencer,4,262,229,33,delayed,blr,hyd
1991-09-11,william,moss,7,145,117,28,delayed,trv,hyd
1991-09-12,david,dougherty,4,55,32,23,delayed,cok,blr
1991-09-13,john,wade,4,281,246,35,on-time,bom,del
1991-09-14,john,hull,7,62,40,22,on-time,amd,goi
1991-09-15,lisa,ross,4,147,117,30,on-time,blr,amd
1991-09-16,george,taylor,5,282,77,205,on-time,hyd,goi
1991-09-17,theresa,anderson,5,58,49,9,delayed,hyd,goi
1991-09-18,rebecca,glover,7,275,170,105,on-time,del,blr
1991-09-19,jessica,pittman,6,148,47,101,on-time,ccu,trv
1991-09-20,stephanie,brandt,5,211,169,42,delayed,amd,maa
1991-09-21,william,beltran,7,189,154,35,on-time,trv,goi
1991-09-22,nancy,garza,6,149,64,85,delayed,del,amd
1991-09-23,brian,wade,8,106,33,73,on-time,del,goi
1991-09-24,tracy,fox,8,141,128,13,delayed,blr,bom
1991-09-25,sara,booker,5,218,91,127,on-time,goi,del
1991-09-26,alexander,galvan,5,197,129,68,on-time,blr,ccu
1991-09-27,katelyn,martin,5,201,111,90,on-time,trv,del
1991-09-28,stephanie,martin,9,229,120,109,delayed,trv,ccu
1991-09-29,john,hill,7,188,109,79,delayed,cok,del
1991-09-30,julia,wood,4,64,44,20,delayed,del,trv
1991-10-01,laura,garrison,7,50,40,10,delayed,blr,amd
1991-10-02,kristen,kirk,9,95,71,24,delayed,del,ccu
1991-10-03,daniel,carroll,8,230,66,164,delayed,goi,maa
1991-10-04,leslie,baker,4,145,120,25,on-time,trv,bom
1991-10-05,sherri,kane,6,127,71,56,delayed,blr,cok
1991-10-06,christina,blackwell,9,295,279,16,on-time,blr,trv
1991-10-07,eric,hudson,9,277,267,10,on-time,ccu,blr
1991-10-08,pamela,nash,7,128,123,5,on-time,blr,ccu
1991-10-09,lauren,park,9,50,48,2,on-time,trv,del
1991-10-10,bethany,choi,5,204,111,93,delayed,trv,bom
1991-10-11,eric,carter,7,86,51,35,delayed,ccu,amd
1991-10-12,elizabeth,ortiz,6,92,70,22,delayed,maa,goi
1991-10-13,lisa,morales,4,117,56,61,delayed,bom,amd
1991-10-14,wayne,bonilla,6,251,57,194,delayed,del,cok
1991-10-15,steven,mcknight,7,237,137,100,delayed,amd,goi
1991-10-16,antonio,daniels,7,139,99,40,on-time,bom,goi
1991-10-17,janet,goodman,8,216,205,11,delayed,blr,goi
1991-10-18,patricia,winters,4,254,246,8,delayed,hyd,del
1991-10-19,heather,miller,6,116,43,73,delayed,maa,blr
1991-10-20,samuel,garcia,7,91,76,15,delayed,goi,bom
1991-10-21,danielle,perez,6,202,187,15,on-time,del,cok
1991-10-22,sandra,martinez,9,92,68,24,on-time,blr,del
1991-10-23,valerie,caldwell,4,134,56,78,delayed,amd,trv
1991-10-24,shaun,mejia,9,286,165,121,on-time,hyd,ccu
1991-10-25,lindsay,hall,4,62,55,7,on-time,blr,del
1991-10-26,stacey,morales,6,50,43,7,delayed,hyd,goi
1991-10-27,margaret,mcgrath,5,74,31,43,delayed,blr,maa
1991-10-28,joshua,alvarado,4,171,59,112,on-time,amd,goi
1991-10-29,ronald,buchanan,7,279,199,80,on-time,bom,trv
1991-10-30,jonathon,dixon,7,97,77,20,on-time,maa,blr
1991-10-31,jason,erickson,7,61,46,15,on-time,cok,hyd
1991-11-01,deborah,allison,5,264,98,166,delayed,blr,bom
1991-11-02,natalie,strickland,4,221,118,103,on-time,trv,ccu
1991-11-03,joy,ware,8,65,54,11,on-time,goi,cok
1991-11-04,joshua,williams,8,275,90,185,on-time,hyd,bom
1991-11-05,lori,alexander,7,281,248,33,delayed,goi,trv
1991-11-06,kathleen,mueller,8,223,188,35,delayed,bom,goi
1991-11-07,dorothy,ruiz,5,292,115,177,delayed,ccu,blr
1991-11-08,john,wheeler,4,158,50,108,on-time,ccu,blr
1991-11-09,amy,parker,8,116,70,46,delayed,bom,cok
1991-11-10,samuel,chase,8,151,100,51,on-time,hyd,trv
1991-11-11,olivia,weeks,7,284,253,31,delayed,trv,goi
1991-11-12,vernon,graham,7,78,56,22,delayed,blr,bom
1991-11-13,jason,cardenas,4,194,55,139,on-time,goi,maa
1991-11-14,mary,smith,7,117,79,38,on-time,trv,cok
1991-11-15,colton,anderson,4,94,65,29,on-time,blr,cok
1991-11-16,stefanie,smith,4,151,143,8,on-time,ccu,del
1991-11-17,todd,ramirez,9,171,98,73,on-time,del,amd
1991-11-18,melissa,robles,6,129,65,64,on-time,bom,hyd
1991-11-19,daniel,wilson,5,126,125,1,on-time,maa,hyd
1991-11-20,stephanie,murphy,9,156,107,49,delayed,ccu,goi
1991-11-21,nathan,jackson,5,283,240,43,on-time,cok,trv
1991-11-22,damon,gibson,6,260,44,216,delayed,bom,maa
1991-11-23,selena,daniels,9,179,133,46,delayed,goi,del
1991-11-24,christie,carson,5,99,55,44,delayed,ccu,del
1991-11-25,susan,jenkins,7,62,53,9,delayed,hyd,amd
1991-11-26,frank,taylor,7,179,131,48,delayed,del,hyd
1991-11-27,diana,weaver,6,175,144,31,delayed,cok,trv
1991-11-28,carol,norris,6,138,50,88,on-time,bom,maa
1991-11-29,nicole,wagner,4,148,36,112,delayed,trv,ccu
1991-11-30,keith,nash,5,215,87,128,delayed,hyd,cok
1991-12-01,audrey,george,8,55,54,1,delayed,cok,blr
1991-12-02,marcus,rollins,9,94,31,63,delayed,hyd,maa
1991-12-03,jennifer,vaughan,9,297,170,127,on-time,amd,maa
1991-12-04,thomas,neal,7,114,57,57,on-time,hyd,trv
1991-12-05,jennifer,conway,8,151,104,47,delayed,del,trv
1991-12-06,renee,pena,9,297,221,76,on-time,hyd,bom
1991-12-07,maria,allen,7,66,51,15,on-time,maa,hyd
1991-12-08,lisa,porter,6,217,212,5,on-time,ccu,blr
1991-12-09,lucas,cook,8,245,91,154,delayed,trv,amd
1991-12-10,jennifer,payne,9,131,117,14,delayed,del,goi
1991-12-11,debra,nunez,6,116,83,33,on-time,amd,del
1991-12-12,michael,gomez,8,231,176,55,delayed,maa,ccu
1991-12-13,nicholas,taylor,9,186,151,35,on-time,goi,hyd
1991-12-14,kendra,sherman,5,265,198,67,delayed,hyd,bom
1991-12-15,donna,sullivan,7,82,77,5,on-time,goi,blr
1991-12-16,alexis,reilly,9,280,115,165,delayed,ccu,amd
1991-12-17,alec,blake,5,240,108,132,on-time,maa,amd
1991-12-18,david,glass,6,199,105,94,on-time,bom,goi
1991-12-19,andrea,mays,4,271,192,79,delayed,cok,ccu
1991-12-20,sara,horton,8,80,73,7,on-time,goi,hyd
1991-12-21,dillon,jones,7,63,39,24,delayed,ccu,amd
1991-12-22,cynthia,stuart,7,195,147,48,delayed,maa,blr
1991-12-23,chase,brown,4,174,115,59,delayed,maa,del
1991-12-24,kimberly,porter,4,165,100,65,delayed,blr,ccu
1991-12-25,janet,williams,7,251,225,26,delayed,blr,cok
1991-12-26,brian,jackson,9,159,133,26,on-time,cok,amd
1991-12-27,tony,russell,4,59,47,12,delayed,maa,del
1991-12-28,jennifer,smith,6,243,243,0,delayed,del,bom
1991-12-29,jon,villegas,9,237,93,144,delayed,maa,hyd
1991-12-30,tyrone,miller,5,76,54,22,on-time,blr,bom
1991-12-31,nathan,woods,4,126,67,59,on-time,goi,trv
1992-01-01,michael,maldonado,6,161,64,97,on-time,cok,maa
1992-01-02,jack,howell,5,92,90,2,on-time,del,hyd
1992-01-03,donald,mueller,5,236,63,173,delayed,del,trv
1992-01-04,leah,cannon,5,81,53,28,delayed,amd,hyd
1992-01-05,damon,rodriguez,8,209,42,167,delayed,bom,del
1992-01-06,michael,jones,4,226,59,167,on-time,cok,amd
1992-01-07,madeline,gross,4,190,94,96,on-time,blr,hyd
1992-01-08,erin,barber,9,225,191,34,delayed,hyd,cok
1992-01-09,valerie,phillips,9,75,72,3,on-time,trv,blr
1992-01-10,dylan,hall,7,262,260,2,delayed,goi,bom
1992-01-11,gabriella,stone,6,79,36,43,on-time,ccu,hyd
1992-01-12,martha,barrett,6,262,163,99,delayed,maa,cok
1992-01-13,benjamin,banks,6,91,32,59,on-time,ccu,goi
1992-01-14,steven,simmons,6,110,30,80,delayed,bom,blr
1992-01-15,michael,russell,8,221,156,65,delayed,bom,trv
1992-01-16,cassandra,jones,4,235,215,20,delayed,hyd,ccu
1992-01-17,deborah,rogers,7,300,181,119,on-time,cok,del
1992-01-18,leslie,thompson,4,258,74,184,delayed,hyd,amd
1992-01-19,kathy,gibson,9,130,84,46,delayed,bom,del
1992-01-20,david,ferguson,4,268,65,203,delayed,maa,amd
1992-01-21,cameron,mcclain,7,294,167,127,delayed,maa,amd
1992-01-22,amy,miranda,5,79,55,24,on-time,cok,hyd
1992-01-23,david,pierce,7,226,152,74,on-time,blr,bom
1992-01-24,mark,hinton,5,228,215,13,delayed,blr,bom
1992-01-25,robert,martin,7,283,181,102,on-time,trv,cok
1992-01-26,samuel,wyatt,5,206,127,79,on-time,trv,del
1992-01-27,geoffrey,everett,9,275,244,31,delayed,cok,goi
1992-01-28,dakota,rosales,4,277,135,142,on-time,del,blr
1992-01-29,joanna,lucas,6,217,110,107,delayed,goi,ccu
1992-01-30,laura,khan,9,273,116,157,delayed,amd,ccu
1992-01-31,matthew,davis,7,138,114,24,on-time,blr,trv
1992-02-01,christian,gomez,8,63,30,33,delayed,goi,cok
1992-02-02,diana,montgomery,7,272,72,200,delayed,cok,maa
1992-02-03,susan,fields,5,134,65,69,delayed,goi,ccu
1992-02-04,dillon,trevino,8,214,126,88,on-time,ccu,bom
1992-02-05,larry,davidson,7,163,144,19,delayed,cok,goi
1992-02-06,scott,matthews,6,80,61,19,delayed,bom,cok
1992-02-07,paul,smith,7,59,47,12,delayed,bom,maa
1992-02-08,carly,velez,8,193,82,111,on-time,maa,amd
1992-02-09,bruce,evans,4,259,87,172,on-time,maa,trv
1992-02-10,kimberly,davis,8,203,151,52,on-time,cok,bom
1992-02-11,yvonne,reese,4,244,198,46,delayed,del,amd
1992-02-12,brandon,ford,6,262,192,70,on-time,goi,trv
1992-02-13,kevin,roberts,6,229,57,172,delayed,blr,goi
1992-02-14,nancy,johnson,5,260,213,47,on-time,bom,maa
1992-02-15,timothy,miller,8,100,54,46,delayed,amd,ccu
1992-02-16,shawna,harper,7,261,230,31,delayed,maa,bom
1992-02-17,charles,merritt,7,61,37,24,on-time,cok,trv
1992-02-18,christine,rodriguez,5,296,285,11,delayed,goi,del
1992-02-19,logan,donaldson,8,289,251,38,on-time,goi,blr
1992-02-20,christine,norris,9,198,74,124,delayed,bom,cok
1992-02-21,steven,henry,9,203,185,18,on-time,goi,amd
1992-02-22,amy,hayden,7,300,157,143,on-time,amd,maa
1992-02-23,michael,arias,6,165,64,101,delayed,amd,trv
1992-02-24,stephanie,white,6,265,209,56,on-time,goi,ccu
1992-02-25,david,villarreal,5,103,67,36,on-time,blr,ccu
1992-02-26,lisa,williams,8,188,112,76,delayed,maa,trv
1992-02-27,caitlin,holt,7,199,176,23,on-time,goi,hyd
1992-02-28,cory,wiggins,7,256,33,223,delayed,del,cok
1992-02-29,christina,young,5,63,33,30,delayed,hyd,blr
1992-03-01,crystal,smith,6,224,94,130,delayed,del,maa
1992-03-02,brandon,jones,5,242,168,74,delayed,maa,goi
1992-03-03,michael,martinez,4,207,202,5,delayed,goi,amd
1992-03-04,jessica,rojas,5,180,103,77,delayed,amd,cok
1992-03-05,matthew,hill,7,294,190,104,delayed,del,maa
1992-03-06,victoria,howell,5,208,143,65,delayed,maa,trv
1992-03-07,chad,garcia,9,204,80,124,delayed,hyd,goi
1992-03-08,elizabeth,allen,5,224,49,175,delayed,blr,trv
1992-03-09,megan,smith,4,146,35,111,on-time,hyd,trv
1992-03-10,heather,cooper,6,83,40,43,on-time,del,amd
1992-03-11,lindsey,hanson,7,231,69,162,delayed,blr,amd
1992-03-12,donald,gibbs,8,63,49,14,on-time,trv,goi
1992-03-13,joshua,bartlett,6,68,50,18,delayed,blr,trv
1992-03-14,raven,gilbert,4,251,159,92,delayed,amd,trv
1992-03-15,jerry,fernandez,8,153,41,112,on-time,ccu,hyd
1992-03-16,trevor,martin,9,134,72,62,on-time,hyd,ccu
1992-03-17,jennifer,lawrence,8,185,151,34,delayed,bom,amd
1992-03-18,martin,rangel,7,111,108,3,delayed,del,amd
1992-03-19,tyler,elliott,7,284,233,51,delayed,amd,hyd
1992-03-20,melissa,kline,8,235,102,133,delayed,goi,maa
1992-03-21,lori,lin,8,255,160,95,on-time,cok,del
1992-03-22,franklin,quinn,6,279,196,83,delayed,maa,trv
1992-03-23,patrick,hamilton,4,292,79,213,delayed,goi,trv
1992-03-24,mark,hernandez,4,210,46,164,delayed,ccu,cok
1992-03-25,michael,stein,4,102,98,4,on-time,bom,ccu
1992-03-26,justin,wilson,4,167,114,53,delayed,bom,blr
1992-03-27,diane,morgan,4,95,62,33,delayed,trv,ccu
1992-03-28,scott,gonzalez,6,154,79,75,on-time,amd,cok
1992-03-29,dawn,cuevas,6,54,42,12,delayed,goi,del
1992-03-30,benjamin,nelson,9,234,188,46,delayed,trv,del
1992-03-31,gregory,thompson,9,267,48,219,on-time,goi,bom
1992-04-01,lisa,james,6,251,205,46,on-time,trv,bom
1992-04-02,brian,arnold,6,245,142,103,on-time,amd,del
1992-04-03,jose,mcclure,7,90,64,26,delayed,blr,cok
