date,firstname,lastname,flyinghours,numberofpassengers,ticketsold,seatsvacant,delaystatus,flightsource,flightdestination
1996-03-01,natalie,ward,4,224,199,25,delayed,maa,bom
1996-03-02,rose,hernandez,5,187,130,57,delayed,ccu,del
1996-03-03,andrea,roth,4,300,182,118,on-time,goi,amd
1996-03-04,michael,simpson,8,147,135,12,delayed,ccu,goi
1996-03-05,samantha,pearson,6,89,47,42,delayed,bom,del
1996-03-06,jamie,barr,9,157,34,123,delayed,ccu,bom
1996-03-07,diana,roberts,4,202,38,164,on-time,trv,del
1996-03-08,john,smith,5,239,41,198,on-time,cok,ccu
1996-03-09,leslie,marshall,8,105,37,68,delayed,goi,hyd
1996-03-10,lindsay,singh,5,258,217,41,on-time,trv,maa
1996-03-11,donald,torres,5,127,48,79,delayed,amd,hyd
1996-03-12,keith,ford,6,65,65,0,delayed,amd,trv
1996-03-13,angela,walter,7,62,52,10,on-time,goi,maa
1996-03-14,michael,johnson,9,156,82,74,delayed,hyd,cok
1996-03-15,brandon,chang,5,243,167,76,on-time,ccu,hyd
1996-03-16,juan,massey,6,269,211,58,delayed,cok,del
1996-03-17,marvin,white,8,155,153,2,on-time,goi,trv
1996-03-18,zachary,lewis,5,149,61,88,on-time,ccu,amd
1996-03-19,joshua,lee,9,70,58,12,on-time,bom,trv
1996-03-20,denise,finley,9,262,78,184,delayed,hyd,cok
1996-03-21,megan,schultz,9,204,184,20,delayed,bom,hyd
1996-03-22,james,pearson,8,235,201,34,delayed,cok,ccu
1996-03-23,jasmine,newman,6,127,31,96,delayed,ccu,bom
1996-03-24,donna,walls,9,243,152,91,delayed,trv,ccu
1996-03-25,lacey,ramos,7,284,91,193,on-time,hyd,cok
1996-03-26,nicole,browning,7,186,121,65,on-time,hyd,amd
1996-03-27,bradley,simmons,8,275,157,118,on-time,bom,goi
1996-03-28,michael,stevenson,6,284,82,202,on-time,maa,cok
1996-03-29,stephanie,weiss,4,194,86,108,delayed,del,maa
1996-03-30,regina,fischer,8,289,243,46,on-time,blr,hyd
1996-03-31,francisco,williams,6,108,78,30,delayed,cok,trv
1996-04-01,katherine,english,9,291,202,89,on-time,cok,goi
1996-04-02,steve,swanson,7,93,75,18,delayed,blr,trv
1996-04-03,william,lewis,7,97,37,60,delayed,bom,del
1996-04-04,barbara,thomas,4,155,47,108,delayed,bom,ccu
1996-04-05,brittney,medina,4,105,94,11,on-time,maa,del
1996-04-06,emily,burton,8,213,200,13,on-time,cok,del
1996-04-07,mary,mitchell,4,186,171,15,on-time,del,bom
1996-04-08,mark,roth,8,234,100,134,on-time,del,trv
1996-04-09,leonard,davis,9,222,140,82,delayed,bom,blr
1996-04-10,amanda,stanley,8,88,45,43,delayed,trv,goi
1996-04-11,steven,randolph,6,258,120,138,on-time,amd,bom
1996-04-12,lisa,johnson,6,295,237,58,on-time,trv,ccu
1996-04-13,john,short,9,107,68,39,delayed,del,blr
1996-04-14,reginald,allen,7,147,78,69,on-time,del,bom
1996-04-15,michael,peterson,9,93,40,53,on-time,amd,maa
1996-04-16,james,stanley,8,300,78,222,delayed,ccu,hyd
1996-04-17,sarah,walker,9,277,175,102,on-time,hyd,del
1996-04-18,ian,johns,4,225,101,124,delayed,blr,amd
1996-04-19,mark,finley,4,296,136,160,delayed,amd,bom
1996-04-20,amanda,jones,6,91,66,25,delayed,trv,amd
1996-04-21,kenneth,dean,9,279,168,111,on-time,amd,blr
1996-04-22,ryan,garner,9,235,50,185,on-time,del,blr
1996-04-23,kerri,woods,7,109,39,70,on-time,trv,amd
1996-04-24,dawn,gutierrez,6,57,50,7,on-time,cok,goi
1996-04-25,matthew,allen,5,141,100,41,on-time,amd,blr
1996-04-26,bradley,austin,9,199,199,0,on-time,bom,maa
1996-04-27,seth,stout,5,232,48,184,delayed,hyd,blr
1996-04-28,jason,jones,7,232,230,2,delayed,amd,maa
1996-04-29,denise,coleman,6,77,35,42,delayed,hyd,goi
1996-04-30,dustin,kelley,6,244,99,145,delayed,blr,bom
1996-05-01,debbie,stewart,5,160,144,16,on-time,bom,del
1996-05-02,daniel,mcdonald,4,140,100,40,delayed,trv,maa
1996-05-03,steven,smith,7,53,39,14,on-time,amd,bom
1996-05-04,cindy,price,9,280,173,107,delayed,trv,goi
1996-05-05,jessica,bailey,5,225,127,98,delayed,blr,maa
1996-05-06,kyle,chambers,6,118,93,25,delayed,bom,ccu
1996-05-07,daniel,evans,7,120,83,37,on-time,cok,bom
1996-05-08,shelby,livingston,6,114,61,53,on-time,trv,ccu
1996-05-09,james,davila,7,77,38,39,on-time,del,cok
1996-05-10,eric,hughes,6,265,188,77,on-time,maa,goi
1996-05-11,donna,parker,6,160,64,96,on-time,maa,ccu
1996-05-12,heather,richardson,7,130,52,78,on-time,maa,hyd
1996-05-13,john,lopez,9,227,192,35,on-time,trv,ccu
1996-05-14,judy,miller,6,146,65,81,on-time,maa,bom
1996-05-15,kelsey,perez,8,101,99,2,delayed,goi,del
1996-05-16,jacqueline,wilson,9,168,83,85,on-time,hyd,bom
1996-05-17,steven,norris,7,222,157,65,delayed,hyd,ccu
1996-05-18,john,green,6,218,69,149,on-time,amd,bom
1996-05-19,juan,adams,7,203,152,51,on-time,goi,trv
1996-05-20,mary,dixon,9,157,39,118,on-time,goi,bom
1996-05-21,judy,sanchez,4,246,93,153,on-time,blr,del
1996-05-22,shannon,wood,8,215,203,12,on-time,maa,cok
1996-05-23,sheila,jones,4,52,33,19,on-time,ccu,trv
1996-05-24,robert,villarreal,9,182,172,10,delayed,cok,maa
1996-05-25,brooke,wright,7,168,158,10,delayed,maa,del
1996-05-26,catherine,harris,7,76,48,28,on-time,bom,blr
1996-05-27,jose,henderson,9,86,52,34,on-time,maa,goi
1996-05-28,darryl,williamson,5,183,153,30,on-time,cok,bom
1996-05-29,daniel,martin,7,234,208,26,on-time,maa,bom
1996-05-30,mariah,carpenter,6,61,37,24,delayed,maa,bom
1996-05-31,brittany,lin,9,254,72,182,delayed,goi,blr
1996-06-01,zachary,webb,8,90,51,39,on-time,cok,ccu
1996-06-02,cody,bolton,7,211,77,134,delayed,amd,cok
1996-06-03,carla,griffin,4,238,187,51,delayed,cok,amd
1996-06-04,troy,cruz,7,51,36,15,delayed,hyd,bom
1996-06-05,christina,hall,8,76,64,12,delayed,maa,amd
1996-06-06,david,garcia,5,167,59,108,on-time,cok,trv
1996-06-07,juan,miller,9,130,106,24,on-time,trv,amd
1996-06-08,timothy,walker,8,79,52,27,on-time,cok,blr
1996-06-09,elizabeth,gonzales,9,230,106,124,delayed,blr,amd
1996-06-10,james,blevins,4,111,69,42,delayed,blr,amd
1996-06-11,jennifer,cooper,9,86,62,24,on-time,amd,blr
1996-06-12,kevin,hernandez,8,148,84,64,delayed,cok,trv
1996-06-13,kevin,smith,9,285,118,167,delayed,cok,hyd
1996-06-14,jennifer,johnson,5,97,70,27,on-time,trv,del
1996-06-15,cory,matthews,6,293,34,259,on-time,blr,hyd
1996-06-16,duane,vaughn,7,296,288,8,on-time,amd,goi
1996-06-17,seth,deleon,7,231,143,88,on-time,blr,bom
1996-06-18,natalie,bush,8,57,55,2,delayed,hyd,del
1996-06-19,gregory,randall,6,107,98,9,on-time,blr,goi
1996-06-20,susan,thomas,8,240,227,13,on-time,goi,trv
1996-06-21,miguel,gonzalez,4,196,59,137,on-time,goi,maa
1996-06-22,jacob,ball,8,260,223,37,delayed,cok,trv
1996-06-23,david,stanley,5,158,56,102,delayed,hyd,del
1996-06-24,roger,lee,7,117,74,43,delayed,cok,bom
1996-06-25,catherine,nichols,5,103,74,29,on-time,blr,ccu
1996-06-26,matthew,bailey,5,258,82,176,delayed,trv,maa
1996-06-27,jessica,rodriguez,8,121,106,15,delayed,maa,hyd
1996-06-28,melanie,kirby,6,196,98,98,delayed,blr,cok
1996-06-29,roy,callahan,4,120,113,7,delayed,blr,hyd
1996-06-30,rachel,mitchell,5,232,112,120,delayed,amd,goi
1996-07-01,andrew,fernandez,5,197,191,6,on-time,amd,cok
1996-07-02,felicia,weaver,7,69,35,34,on-time,goi,hyd
1996-07-03,jonathan,smith,9,289,218,71,on-time,cok,maa
1996-07-04,lisa,barr,8,50,32,18,on-time,maa,bom
1996-07-05,eric,williams,8,151,57,94,on-time,ccu,goi
1996-07-06,tyler,stanton,6,132,66,66,on-time,goi,blr
1996-07-07,alexander,cooper,8,268,154,114,on-time,del,bom
1996-07-08,bobby,booker,4,210,147,63,delayed,bom,ccu
1996-07-09,carla,ross,7,166,30,136,on-time,ccu,blr
1996-07-10,martin,james,9,127,50,77,on-time,bom,amd
1996-07-11,sarah,thompson,6,71,53,18,delayed,del,cok
1996-07-12,kim,levine,9,128,122,6,delayed,amd,bom
1996-07-13,allen,mitchell,9,74,30,44,delayed,cok,bom
1996-07-14,stephanie,wagner,5,201,87,114,on-time,del,bom
1996-07-15,robert,nguyen,9,137,134,3,delayed,amd,blr
1996-07-16,sherry,ferguson,7,68,44,24,on-time,bom,blr
1996-07-17,brittney,perez,4,130,77,53,on-time,blr,cok
1996-07-18,jodi,taylor,5,214,203,11,delayed,bom,trv
1996-07-19,amy,ortega,8,52,49,3,delayed,cok,maa
1996-07-20,sherry,smith,9,104,49,55,on-time,trv,cok
1996-07-21,nancy,anderson,5,72,36,36,delayed,bom,cok
1996-07-22,andrea,morris,6,296,249,47,on-time,blr,hyd
1996-07-23,brian,mills,6,215,51,164,delayed,goi,hyd
1996-07-24,adam,dodson,9,56,51,5,on-time,ccu,trv
1996-07-25,amy,martinez,8,180,78,102,on-time,hyd,del
1996-07-26,michael,riggs,5,176,128,48,delayed,ccu,goi
1996-07-27,kara,curtis,9,202,48,154,delayed,maa,amd
1996-07-28,richard,gomez,5,149,140,9,on-time,maa,trv
1996-07-29,anna,perez,9,94,90,4,delayed,del,blr
1996-07-30,karen,ramos,4,117,57,60,delayed,del,cok
1996-07-31,oscar,pitts,8,123,110,13,on-time,amd,cok
1996-08-01,tara,sanders,4,213,167,46,delayed,hyd,bom
1996-08-02,alan,gray,6,70,62,8,delayed,blr,trv
1996-08-03,mark,jackson,6,150,105,45,delayed,hyd,cok
1996-08-04,michelle,perkins,9,294,152,142,delayed,ccu,bom
1996-08-05,calvin,evans,7,79,59,20,delayed,hyd,blr
1996-08-06,marissa,wise,4,53,52,1,delayed,del,ccu
1996-08-07,casey,price,7,293,207,86,on-time,blr,amd
1996-08-08,lisa,schmitt,5,241,229,12,on-time,bom,del
1996-08-09,lisa,smith,6,256,139,117,on-time,goi,bom
1996-08-10,sharon,stafford,6,232,177,55,delayed,cok,goi
1996-08-11,ricky,taylor,8,142,37,105,on-time,trv,blr
1996-08-12,william,smith,6,90,46,44,delayed,trv,bom
1996-08-13,javier,ibarra,5,239,160,79,delayed,del,bom
1996-08-14,shawn,jensen,5,61,60,1,on-time,amd,blr
1996-08-15,rachel,smith,5,288,48,240,on-time,ccu,amd
1996-08-16,david,smith,5,156,147,9,on-time,hyd,bom
1996-08-17,kristopher,horne,8,145,45,100,delayed,blr,hyd
1996-08-18,mary,davis,8,61,55,6,delayed,cok,hyd
1996-08-19,greg,mcclure,6,133,41,92,on-time,del,amd
1996-08-20,scott,hardy,5,124,102,22,on-time,trv,ccu
1996-08-21,erica,gonzalez,7,144,105,39,on-time,ccu,trv
1996-08-22,matthew,bautista,5,88,30,58,on-time,del,hyd
1996-08-23,kevin,gordon,8,138,111,27,delayed,maa,del
1996-08-24,michael,velez,9,146,138,8,on-time,bom,hyd
1996-08-25,kaitlin,hill,8,110,83,27,on-time,del,ccu
1996-08-26,andrew,knapp,9,121,41,80,delayed,ccu,trv
1996-08-27,joshua,hall,7,229,125,104,on-time,bom,blr
1996-08-28,anthony,white,8,84,70,14,on-time,bom,del
1996-08-29,douglas,johnson,7,219,63,156,delayed,hyd,maa
1996-08-30,anne,fowler,6,287,231,56,on-time,maa,goi
1996-08-31,ronald,anderson,6,109,39,70,delayed,blr,bom
1996-09-01,joel,williams,5,77,40,37,on-time,cok,maa
1996-09-02,charles,ward,7,80,64,16,on-time,ccu,goi
1996-09-03,joseph,young,6,168,97,71,delayed,bom,ccu
1996-09-04,tyler,rodriguez,9,127,120,7,delayed,ccu,amd
1996-09-05,gabriella,cooper,5,73,45,28,on-time,amd,trv
1996-09-06,krystal,castillo,4,223,106,117,on-time,blr,del
1996-09-07,maria,doyle,7,268,145,123,delayed,bom,goi
1996-09-08,craig,hall,4,255,233,22,delayed,bom,del
1996-09-09,cassandra,johnson,4,262,229,33,delayed,blr,hyd
1996-09-10,megan,phillips,7,145,117,28,delayed,trv,hyd
1996-09-11,laura,parrish,4,55,32,23,delayed,cok,blr
1996-09-12,whitney,walker,4,281,246,35,on-time,bom,del
1996-09-13,michael,figueroa,7,62,40,22,on-time,amd,goi
1996-09-14,charles,taylor,4,147,117,30,on-time,blr,amd
1996-09-15,tiffany,coleman,5,282,77,205,on-time,hyd,goi
1996-09-16,lauren,anderson,5,58,49,9,delayed,hyd,goi
1996-09-17,emma,blevins,7,275,170,105,on-time,del,blr
1996-09-18,susan,hudson,6,148,47,101,on-time,ccu,trv
1996-09-19,michael,johnson,5,211,169,42,delayed,amd,maa
1996-09-20,tina,hoffman,7,189,154,35,on-time,trv,goi
1996-09-21,kayla,crane,6,149,64,85,delayed,del,amd
1996-09-22,alex,newman,8,106,33,73,on-time,del,goi
1996-09-23,richard,morris,8,141,128,13,delayed,blr,bom
1996-09-24,david,cooper,5,218,91,127,on-time,goi,del
1996-09-25,timothy,estes,5,197,129,68,on-time,blr,ccu
1996-09-26,christopher,cooke,5,201,111,90,on-time,trv,del
1996-09-27,sarah,petty,9,229,120,109,delayed,trv,ccu
1996-09-28,kristen,riley,7,188,109,79,delayed,cok,del
1996-09-29,diane,savage,4,64,44,20,delayed,del,trv
1996-09-30,michele,manning,7,50,40,10,delayed,blr,amd
1996-10-01,collin,gamble,9,95,71,24,delayed,del,ccu
1996-10-02,yvonne,villegas,8,230,66,164,delayed,goi,maa
1996-10-03,james,ramirez,4,145,120,25,on-time,trv,bom
1996-10-04,maria,cochran,6,127,71,56,delayed,blr,cok
1996-10-05,james,frazier,9,295,279,16,on-time,blr,trv
1996-10-06,chelsea,bolton,9,277,267,10,on-time,ccu,blr
1996-10-07,michael,castillo,7,128,123,5,on-time,blr,ccu
1996-10-08,tammy,wilson,9,50,48,2,on-time,trv,del
1996-10-09,kenneth,davis,5,204,111,93,delayed,trv,bom
1996-10-10,erika,pope,7,86,51,35,delayed,ccu,amd
1996-10-11,ann,barnes,6,92,70,22,delayed,maa,goi
1996-10-12,diane,cross,4,117,56,61,delayed,bom,amd
1996-10-13,stefanie,chambers,6,251,57,194,delayed,del,cok
1996-10-14,gavin,mcintosh,7,237,137,100,delayed,amd,goi
1996-10-15,eric,jones,7,139,99,40,on-time,bom,goi
1996-10-16,brandon,williams,8,216,205,11,delayed,blr,goi
1996-10-17,shawn,golden,4,254,246,8,delayed,hyd,del
1996-10-18,mary,baker,6,116,43,73,delayed,maa,blr
1996-10-19,michael,bennett,7,91,76,15,delayed,goi,bom
1996-10-20,kenneth,torres,6,202,187,15,on-time,del,cok
1996-10-21,kevin,brown,9,92,68,24,on-time,blr,del
1996-10-22,sean,lewis,4,134,56,78,delayed,amd,trv
1996-10-23,raven,bowman,9,286,165,121,on-time,hyd,ccu
1996-10-24,katie,boyer,4,62,55,7,on-time,blr,del
1996-10-25,joanna,warner,6,50,43,7,delayed,hyd,goi
1996-10-26,michael,evans,5,74,31,43,delayed,blr,maa
1996-10-27,crystal,clark,4,171,59,112,on-time,amd,goi
1996-10-28,diane,joyce,7,279,199,80,on-time,bom,trv
1996-10-29,william,riley,7,97,77,20,on-time,maa,blr
1996-10-30,steven,romero,7,61,46,15,on-time,cok,hyd
1996-10-31,emily,perkins,5,264,98,166,delayed,blr,bom
1996-11-01,jeffrey,howard,4,221,118,103,on-time,trv,ccu
1996-11-02,laura,cook,8,65,54,11,on-time,goi,cok
1996-11-03,robert,spencer,8,275,90,185,on-time,hyd,bom
1996-11-04,melissa,clark,7,281,248,33,delayed,goi,trv
1996-11-05,jeff,petersen,8,223,188,35,delayed,bom,goi
1996-11-06,amy,salas,5,292,115,177,delayed,ccu,blr
1996-11-07,jill,reyes,4,158,50,108,on-time,ccu,blr
1996-11-08,lisa,cole,8,116,70,46,delayed,bom,cok
1996-11-09,william,richmond,8,151,100,51,on-time,hyd,trv
1996-11-10,jennifer,ruiz,7,284,253,31,delayed,trv,goi
1996-11-11,walter,scott,7,78,56,22,delayed,blr,bom
1996-11-12,amber,mathis,4,194,55,139,on-time,goi,maa
1996-11-13,kenneth,horne,7,117,79,38,on-time,trv,cok
1996-11-14,heather,haynes,4,94,65,29,on-time,blr,cok
1996-11-15,anthony,hurley,4,151,143,8,on-time,ccu,del
1996-11-16,nicholas,brown,9,171,98,73,on-time,del,amd
1996-11-17,daniel,lynch,6,129,65,64,on-time,bom,hyd
1996-11-18,ricardo,mccormick,5,126,125,1,on-time,maa,hyd
1996-11-19,shannon,brooks,9,156,107,49,delayed,ccu,goi
1996-11-20,kristina,white,5,283,240,43,on-time,cok,trv
1996-11-21,gary,choi,6,260,44,216,delayed,bom,maa
1996-11-22,joe,harper,9,179,133,46,delayed,goi,del
1996-11-23,amy,johnston,5,99,55,44,delayed,ccu,del
1996-11-24,lisa,lee,7,62,53,9,delayed,hyd,amd
1996-11-25,stephen,mccoy,7,179,131,48,delayed,del,hyd
1996-11-26,charles,hanson,6,175,144,31,delayed,cok,trv
1996-11-27,frank,osborne,6,138,50,88,on-time,bom,maa
1996-11-28,raymond,garrett,4,148,36,112,delayed,trv,ccu
1996-11-29,alicia,hanson,5,215,87,128,delayed,hyd,cok
1996-11-30,brett,hatfield,8,55,54,1,delayed,cok,blr
1996-12-01,nicholas,fields,9,94,31,63,delayed,hyd,maa
1996-12-02,jennifer,vincent,9,297,170,127,on-time,amd,maa
1996-12-03,elizabeth,perez,7,114,57,57,on-time,hyd,trv
1996-12-04,douglas,gonzalez,8,151,104,47,delayed,del,trv
1996-12-05,devin,macias,9,297,221,76,on-time,hyd,bom
1996-12-06,roger,acosta,7,66,51,15,on-time,maa,hyd
1996-12-07,mary,phillips,6,217,212,5,on-time,ccu,blr
1996-12-08,kathryn,garcia,8,245,91,154,delayed,trv,amd
1996-12-09,tyler,mcdonald,9,131,117,14,delayed,del,goi
1996-12-10,felicia,dalton,6,116,83,33,on-time,amd,del
1996-12-11,kelly,davis,8,231,176,55,delayed,maa,ccu
1996-12-12,mary,mann,9,186,151,35,on-time,goi,hyd
1996-12-13,dustin,matthews,5,265,198,67,delayed,hyd,bom
1996-12-14,rebecca,williams,7,82,77,5,on-time,goi,blr
1996-12-15,anne,bryant,9,280,115,165,delayed,ccu,amd
1996-12-16,pamela,neal,5,240,108,132,on-time,maa,amd
1996-12-17,daniel,taylor,6,199,105,94,on-time,bom,goi
1996-12-18,nathan,arroyo,4,271,192,79,delayed,cok,ccu
1996-12-19,vanessa,johnson,8,80,73,7,on-time,goi,hyd
1996-12-20,michael,santos,7,63,39,24,delayed,ccu,amd
1996-12-21,brian,thomas,7,195,147,48,delayed,maa,blr
1996-12-22,lauren,lewis,4,174,115,59,delayed,maa,del
1996-12-23,eric,young,4,165,100,65,delayed,blr,ccu
1996-12-24,henry,lang,7,251,225,26,delayed,blr,cok
1996-12-25,mark,ellis,9,159,133,26,on-time,cok,amd
1996-12-26,jason,doyle,4,59,47,12,delayed,maa,del
1996-12-27,megan,conner,6,243,243,0,delayed,del,bom
1996-12-28,david,rivera,9,237,93,144,delayed,maa,hyd
1996-12-29,amanda,brooks,5,76,54,22,on-time,blr,bom
1996-12-30,bruce,patterson,4,126,67,59,on-time,goi,trv
1996-12-31,barbara,kim,6,161,64,97,on-time,cok,maa
1997-01-01,joseph,tapia,5,92,90,2,on-time,del,hyd
1997-01-02,laura,hernandez,5,236,63,173,delayed,del,trv
1997-01-03,casey,andrews,5,81,53,28,delayed,amd,hyd
1997-01-04,samuel,thomas,8,209,42,167,delayed,bom,del
1997-01-05,patricia,miller,4,226,59,167,on-time,cok,amd
1997-01-06,stephanie,rodriguez,4,190,94,96,on-time,blr,hyd
1997-01-07,ryan,sandoval,9,225,191,34,delayed,hyd,cok
1997-01-08,carmen,padilla,9,75,72,3,on-time,trv,blr
1997-01-09,nicholas,campos,7,262,260,2,delayed,goi,bom
1997-01-10,paul,clark,6,79,36,43,on-time,ccu,hyd
1997-01-11,paul,owen,6,262,163,99,delayed,maa,cok
1997-01-12,michael,perry,6,91,32,59,on-time,ccu,goi
1997-01-13,william,brown,6,110,30,80,delayed,bom,blr
1997-01-14,daniel,pope,8,221,156,65,delayed,bom,trv
1997-01-15,cameron,gomez,4,235,215,20,delayed,hyd,ccu
1997-01-16,ashley,green,7,300,181,119,on-time,cok,del
1997-01-17,cody,williams,4,258,74,184,delayed,hyd,amd
1997-01-18,tim,robertson,9,130,84,46,delayed,bom,del
1997-01-19,veronica,tucker,4,268,65,203,delayed,maa,amd
1997-01-20,martha,jones,7,294,167,127,delayed,maa,amd
1997-01-21,sharon,jones,5,79,55,24,on-time,cok,hyd
1997-01-22,andrew,scott,7,226,152,74,on-time,blr,bom
1997-01-23,peter,robinson,5,228,215,13,delayed,blr,bom
1997-01-24,dylan,wilson,7,283,181,102,on-time,trv,cok
1997-01-25,martin,costa,5,206,127,79,on-time,trv,del
1997-01-26,ryan,jones,9,275,244,31,delayed,cok,goi
1997-01-27,ryan,vasquez,4,277,135,142,on-time,del,blr
1997-01-28,victoria,peterson,6,217,110,107,delayed,goi,ccu
1997-01-29,joseph,rangel,9,273,116,157,delayed,amd,ccu
1997-01-30,jason,patterson,7,138,114,24,on-time,blr,trv
1997-01-31,larry,waters,8,63,30,33,delayed,goi,cok
1997-02-01,angela,floyd,7,272,72,200,delayed,cok,maa
1997-02-02,michelle,moore,5,134,65,69,delayed,goi,ccu
1997-02-03,paul,morgan,8,214,126,88,on-time,ccu,bom
1997-02-04,stuart,wilkinson,7,163,144,19,delayed,cok,goi
1997-02-05,angelica,rose,6,80,61,19,delayed,bom,cok
1997-02-06,jessica,torres,7,59,47,12,delayed,bom,maa
1997-02-07,david,clarke,8,193,82,111,on-time,maa,amd
1997-02-08,sean,gordon,4,259,87,172,on-time,maa,trv
1997-02-09,david,taylor,8,203,151,52,on-time,cok,bom
1997-02-10,stephen,willis,4,244,198,46,delayed,del,amd
1997-02-11,regina,pierce,6,262,192,70,on-time,goi,trv
1997-02-12,danny,lopez,6,229,57,172,delayed,blr,goi
1997-02-13,barbara,riley,5,260,213,47,on-time,bom,maa
1997-02-14,joshua,hanna,8,100,54,46,delayed,amd,ccu
1997-02-15,david,lane,7,261,230,31,delayed,maa,bom
1997-02-16,michael,alexander,7,61,37,24,on-time,cok,trv
1997-02-17,george,jones,5,296,285,11,delayed,goi,del
1997-02-18,lauren,shepard,8,289,251,38,on-time,goi,blr
1997-02-19,jack,davis,9,198,74,124,delayed,bom,cok
1997-02-20,meghan,johnson,9,203,185,18,on-time,goi,amd
1997-02-21,lisa,webb,7,300,157,143,on-time,amd,maa
1997-02-22,carolyn,martinez,6,165,64,101,delayed,amd,trv
1997-02-23,natasha,collins,6,265,209,56,on-time,goi,ccu
1997-02-24,connie,garcia,5,103,67,36,on-time,blr,ccu
1997-02-25,leslie,sherman,8,188,112,76,delayed,maa,trv
1997-02-26,nicholas,warner,7,199,176,23,on-time,goi,hyd
1997-02-27,timothy,clark,7,256,33,223,delayed,del,cok
1997-02-28,christopher,hamilton,5,63,33,30,delayed,hyd,blr
1997-03-01,melissa,meyer,6,224,94,130,delayed,del,maa
1997-03-02,haley,mcneil,5,242,168,74,delayed,maa,goi
1997-03-03,amanda,jordan,4,207,202,5,delayed,goi,amd
1997-03-04,ann,king,5,180,103,77,delayed,amd,cok
1997-03-05,michael,shepard,7,294,190,104,delayed,del,maa
1997-03-06,alexander,watson,5,208,143,65,delayed,maa,trv
1997-03-07,kayla,scott,9,204,80,124,delayed,hyd,goi
1997-03-08,christopher,morgan,5,224,49,175,delayed,blr,trv
1997-03-09,alexis,dean,4,146,35,111,on-time,hyd,trv
1997-03-10,ann,lambert,6,83,40,43,on-time,del,amd
1997-03-11,dale,dunn,7,231,69,162,delayed,blr,amd
1997-03-12,janet,freeman,8,63,49,14,on-time,trv,goi
1997-03-13,rebecca,williams,6,68,50,18,delayed,blr,trv
1997-03-14,jacqueline,short,4,251,159,92,delayed,amd,trv
1997-03-15,cynthia,olson,8,153,41,112,on-time,ccu,hyd
1997-03-16,barbara,pope,9,134,72,62,on-time,hyd,ccu
1997-03-17,shawn,valencia,8,185,151,34,delayed,bom,amd
1997-03-18,chad,hernandez,7,111,108,3,delayed,del,amd
1997-03-19,roger,ruiz,7,284,233,51,delayed,amd,hyd
1997-03-20,linda,brown,8,235,102,133,delayed,goi,maa
1997-03-21,natalie,garrett,8,255,160,95,on-time,cok,del
1997-03-22,chelsea,brown,6,279,196,83,delayed,maa,trv
1997-03-23,jessica,anderson,4,292,79,213,delayed,goi,trv
1997-03-24,austin,strickland,4,210,46,164,delayed,ccu,cok
1997-03-25,sarah,fox,4,102,98,4,on-time,bom,ccu
1997-03-26,steven,reyes,4,167,114,53,delayed,bom,blr
1997-03-27,bryce,cole,4,95,62,33,delayed,trv,ccu
1997-03-28,jeffrey,robinson,6,154,79,75,on-time,amd,cok
1997-03-29,angela,adams,6,54,42,12,delayed,goi,del
1997-03-30,clinton,stevens,9,234,188,46,delayed,trv,del
1997-03-31,pamela,ferguson,9,267,48,219,on-time,goi,bom
1997-04-01,joseph,grant,6,251,205,46,on-time,trv,bom
1997-04-02,jenna,burnett,6,245,142,103,on-time,amd,del
1997-04-03,crystal,rogers,7,90,64,26,delayed,blr,cok
